Domain,Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
www.coronavirus.illinois.gov,4,26,0,3.5391486719030705,2.1556390622295662,3.4387218755408675,1,0.39285714285714285,0,0,0,2,0
www.coronavirus.in.gov,4,20,0,3.447401504705915,1.0,3.350209029099897,1,0.5,0,0,0,2,0
www.coronavirus.ipueiras.ce.gov.br,8,32,0,3.738218635928951,2.75,3.5739348962840563,0,0.3235294117647059,0,0,0,2,0
www.coronavirus.itaborai.rj.gov.br,9,32,0,3.6320527396219857,2.5,3.5110276044371007,0,0.3235294117647059,0,0,0,2,0
www.coronavirus.kdheks.gov,7,24,0,3.8441065448145375,2.2516291673878226,3.7887549139935026,1,0.4230769230769231,0,0,0,2,0
www.coronavirus.lagoadevelhos.rn.gov.br,10,37,0,3.8627370020580427,3.0850551027564768,3.8404025467025056,0,0.28205128205128205,0,0,0,2,0
www.coronavirus.louveira.sp.gov.br,8,32,0,3.760421209521994,3.0,3.5739348962840563,0,0.3235294117647059,0,0,0,2,0
www.coronavirus.mage.rj.gov.br,6,28,0,3.73624341298306,2.0,3.6841837197791887,0,0.36666666666666664,0,0,0,2,0
www.coronavirus.meriti.rj.gov.br,7,30,0,3.766126767019874,2.251629167387823,3.629219686524096,1,0.34375,0,0,0,2,0
www.coronavirus.miami.edu,4,23,0,3.673269689515108,1.5219280948873621,3.463280517810811,1,0.44,0,0,0,2,0
www.coronavirus.mil.sv,4,20,0,3.572623663895164,1.584962500721156,3.5766176449086675,0,0.5,0,0,0,2,0
www.coronavirus.mlsi.gov.cy,6,25,0,3.7360069464476573,2.0,3.5841837197791886,1,0.4074074074074074,0,0,0,2,0
www.coronavirus.molestia.com.br,7,29,0,3.80871969734407,3.0,3.772055208874201,0,0.3548387096774194,0,0,0,2,0
www.coronavirus.ms.gov,4,20,0,3.538310595615006,1.0,3.4613201402110083,1,0.5,0,0,0,2,0
www.coronavirus.ms.gov.br,5,23,0,3.5932696895151075,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.navirai.ms.gov.br,7,31,0,3.608512968290146,2.2359263506290326,3.348798912202497,0,0.3333333333333333,0,0,0,2,0
www.coronavirus.ncdc.gov.ng,6,25,0,3.5319412055466595,1.5,3.4464393446710155,1,0.4074074074074074,0,0,0,2,0
www.coronavirus.newtonpaiva.br,6,28,0,3.7144093452479408,3.0957952550009344,3.633974075997158,1,0.36666666666666664,0,0,0,2,0
www.coronavirus.niteroi.rj.gov.br,7,31,0,3.688968181382679,2.5216406363433186,3.522711955680758,0,0.3333333333333333,0,0,0,2,0
www.coronavirus.normanok.gov,5,26,0,3.5705981190900795,2.5,3.4906015629507228,1,0.39285714285714285,0,0,0,2,0
www.coronavirus.novaipixuna.pa.gov.br,9,35,0,3.7125863930545138,2.9139770731827523,3.5780564832443083,0,0.2972972972972973,0,0,0,2,0
www.coronavirus.ohio.gov,4,22,0,3.454986855772667,1.5,3.384183719779189,1,0.4583333333333333,0,0,0,2,0
www.coronavirus.opsu.edu,5,22,0,3.625814583693912,2.0,3.446439344671015,1,0.4583333333333333,0,0,0,2,0
www.coronavirus.paramirim.ba.gov.br,7,33,0,3.658313203934565,2.2810361125534238,3.513269689515108,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.paranavai.pr.gov.br,7,33,0,3.555180618950656,2.2810361125534233,3.399079570624174,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.pedrasdefogo.pb.gov.br,9,36,0,3.880186238416295,3.084962500721156,3.8248629576173565,0,0.2894736842105263,0,0,0,2,0
www.coronavirus.pitt.edu,4,22,0,3.772055208874201,1.5,3.5841837197791886,1,0.4583333333333333,0,0,0,2,0
www.coronavirus.poa.sp.gov.br,6,27,0,3.5780011510322707,1.584962500721156,3.431623565847432,0,0.3793103448275862,0,0,0,2,0
www.coronavirus.pontonetcare.com.br,8,33,0,3.7614457889184734,2.918295834054489,3.6550455468258036,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.pr.gov.br,5,23,0,3.543465189601646,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.prefeituradebelfordroxo.rj.gov.br,13,47,0,4.02543835470853,3.4472624994412104,3.9552918860179607,0,0.22448979591836735,0,0,0,2,0
www.coronavirus.rionegro.gov.co,5,29,0,3.4617878424355712,2.5,3.4701755214643453,1,0.3548387096774194,0,0,0,2,0
www.coronavirus.rj.gov.br,5,23,0,3.543465189601646,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.ro.gov.br,5,23,0,3.413660689688185,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.rondondopara.pa.gov.br,9,36,0,3.610063540877073,2.5220552088742,3.4547012441673464,0,0.2894736842105263,0,0,0,2,0
www.coronavirus.rs.gov.br,5,23,0,3.463465189601646,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.saogoncalodoamarante.ce.gov.br,12,44,0,3.848875816064461,3.2414460711655217,3.7453635426883034,0,0.2391304347826087,0,0,0,2,0
www.coronavirus.saojoaodocariri.pb.gov.br,11,39,0,3.6897339458960405,2.789898095464288,3.4374366326883625,0,0.2682926829268293,0,0,0,2,0
www.coronavirus.saomateus.es.gov.br,8,33,0,3.7614457889184743,2.725480556997868,3.6430741894285688,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.saude.mg.gov.br,7,29,0,3.796960730356964,2.321928094887362,3.594465636961452,1,0.3548387096774194,0,0,0,2,0
www.coronavirus.saude.salvador.ba.gov.br,8,38,0,3.7373261452560076,2.75,3.6477426785812734,1,0.275,0,0,0,3,0
www.coronavirus.sc.gov.br,5,23,0,3.5132696895151074,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.shendetesia.gov.al,9,32,0,3.917626443873359,2.845350936622437,3.782122224145306,1,0.3235294117647059,0,0,0,2,0
www.coronavirus.sjp.pr.gov.br,7,27,0,3.64696666827365,1.584962500721156,3.5766176449086675,1,0.3793103448275862,0,0,0,2,0
www.coronavirus.sp.gov.br,5,23,0,3.5932696895151075,3.0957952550009344,3.32323142879762,0,0.44,0,0,0,1,0
www.coronavirus.tamandare.pe.gov.br,8,33,0,3.8972997175517152,2.6416041678685933,3.7034651896016455,0,0.3142857142857143,0,0,0,2,0
www.coronavirus.tandil.gov.ar,7,27,0,3.71937582241537,2.584962500721156,3.697845823084412,0,0.3793103448275862,0,0,0,2,0
www.coronavirus.tce.pr.gov.br,7,27,0,3.7159321855150296,1.584962500721156,3.576617644908668,0,0.3793103448275862,0,0,0,2,0
www.coronavirus.tegsaude.com.br,7,29,0,3.9134007456613773,2.75,3.8035088547976788,0,0.3548387096774194,0,0,0,2,0
