Unified_url,Reachable_URL,Way_back_archived,Freenom_top_level_domain,Previous_malicious_top_level_domain_TLD,Name_length,Wrong_spell_List,Longest_word_ratio,Special_mark,sub_domain,Contain_Weried_number_combination,levenshtein_distance,Alexa_rank,Status_code,start_date,wildcard_subdomain,Redirect_URL,Created on 2020
https://gov.ie,0,1,0,0,3,0,0.16666666666666666,0,1,0,5,0,511,1988,0,0,0
https://hcacovid19form.com,0,0,0,0,7,0,0.08333333333333333,0,1,0,6,0,503,2020,1,0,1
https://hcacovidresearch.com,0,0,0,0,6,0,0.07692307692307693,0,1,0,8,0,511,2020,0,0,1
https://hispabot-covid19.ai,0,0,0,0,9,0,0.08,1,1,0,9,0,598,1995,0,0,0
https://hispabot-covid19.app,0,0,0,0,8,0,0.07692307692307693,1,1,0,9,0,598,2015,0,0,0
https://hispabot-covid19.es,0,0,0,0,8,0,0.08,1,1,0,9,0,503,1988,0,0,0
https://hispabot-covid19.eu,0,0,0,0,8,0,0.08,1,1,0,8,0,598,2005,0,0,0
https://hispabot-covid19.gob.es,0,0,0,0,9,0,0.06896551724137931,1,2,0,11,0,503,1988,0,0,0
https://hispabot-covid19.net,0,0,0,0,8,0,0.07692307692307693,1,1,0,9,0,598,2020,0,0,1
https://hispabot-covid19.org,0,0,0,0,8,0,0.07692307692307693,1,1,0,8,0,598,2020,0,0,0
https://hispabotcovid19.ai,0,0,0,0,9,0,0.08333333333333333,0,1,0,9,0,598,1995,0,0,0
https://hispabotcovid19.app,0,0,0,0,8,0,0.08,0,1,0,9,0,598,2015,0,0,0
https://hispabotcovid19.es,0,0,0,0,8,0,0.08333333333333333,0,1,0,9,0,503,1988,0,0,0
https://hispabotcovid19.eu,0,0,0,0,8,0,0.08333333333333333,0,1,0,8,0,598,2005,0,0,0
