URL
mathabhangagovernmentiti[.]com
mathisteels[.]com
mipruebacovid[.]com
moveamxcovid[.]webcindario[.]com
mrtgwfs[.]top
mydancerblog[.]000webhostapp[.]com
mydancerblogs[.]000webhostapp[.]com
nbxt[.]ru
netflix-activation[.]com
netflix-billing-verify[.]com
netlify[.]app
noreplyalertfotupdatescorona[.]ga
noreplyalertfotupdatescorona[.]gq
opengltummy[.]com
oroimplante[.]com[.]br
osway[.]com[.]br
otropuerto[.]com
outlookvoiceaccess[.]tk
overflowbilliest[.]com
pagecovid-19[.]000webhostapp[.]com
panelpro[.]biz
pianopartes[.]com
pp-auth[.]link
pp-billing-support[.]com
pulsa-gratisan-dalam-rangka-covid19[.]000webhostapp[.]com
pulsagratisviruscorona[.]000webhostapp[.]com
querobolsa[.]com[.]br
r3cvryaccsec1[.]xyz
radioelitetm[.]com
rec0veracc0unt[.]000webhostapp[.]com
recover-membership[.]com
regaswel[.]shop
retailcare[.]com[.]au
ringmagazin[.]hu
rodixlogistics[.]com[.]au
rzf[.]futbol
santarms[.]com
secure-server[.]link
secure001-covid19alertonline2[.]giize[.]com
secure001-covid19alertonline3[.]ooguy[.]com
secure007-covid19updatesq[.]kozow[.]com
securemy-account[.]com
security-alert-infos01[.]com
securityirc-dashboard-covid19-sign-in[.]duckdns[.]org
sedgefox[.]com
service-account-amazon-date-covid19[.]giize[.]com
service-account2vl-covid19[.]giize[.]com
service-amazon-update-date-covid2020[.]giize[.]com
service-amazon-update-for-covid2020[.]giize[.]com
service-apple-update-date-covid2020[.]giize[.]com
service-authloginapwebaqmazonverifycom[.]theworkpc[.]com
service-online-covid-pypal[.]giize[.]com
sign-in-secure-dashboard-onlicne-portad[.]duckdns[.]org
signin-dashboard-webapi-verifing-protal[.]duckdns[.]org
southwindpestandtermite[.]com
statant-ocean[.]000webhostapp[.]com
stopviruscovidcampaign[.]000webhostapp[.]com
subscription-billing-uk[.]com
suitmart[.]com
sutorganteng[.]info
symptomcorona[.]com
synergyglobal[.]one
tarjeta-vi-regalo-promo-covid19-user-jms[.]000webhostapp[.]com
tczoegoulwordjx[.]com
theglobaldeals[.]com
tomnredah[.]gq
tortillasketo[.]com
travelnetdeals[.]com
trendsvillemedia[.]net
ubershelpsa[.]com
ubredaio[.]cloudns[.]asia
unfreeze-account[.]com
uniconet[.]cloudns[.]asia
update-account-covid19[.]giize[.]com
updatepaypal-services[.]com
uubocovid-19hub[.]com
variavelambiental[.]com[.]br
victoriabythebayhomes[.]com
visitatorial-lightn[.]000webhostapp[.]com
voxkultur[.]com
vrf-dshbord-covid19[.]camdvr[.]org
wainoestate[.]xyz
wandeemaithai[.]co[.]th
watania-agriculture[.]com
wearing-refrigerato[.]000webhostapp[.]com
webcindario[.]com
welcon[.]co[.]nz
wenne[.]cn
whishworks[.]com
woelab[.]tg
wristbanddeal[.]com
wsoworth[.]com
www-webappauthloginserviceamqzon[.]gleeze[.]com
www-webauthserviceaqmazonverify[.]ooguy[.]com
xn--12cbql7g1acd6fzcc2b7jxbze[.]com
yetehoga[.]com
zhuvche[.]com
zhuvcxnb[.]com
zimbrahostedemail[.]com
